"URL","Usuario","Fecha","Reseña"
"https://lh3.googleusercontent.com/a-/ALV-UjXR5PFcUwXKnVMZbWnzFIr8SVZkgfybaIVxojoQksmgGIOlHtx2=w36-h36-p-rp-mo-ba5-br100","Andrea Isabelina","Hace 4 años","Estación de metro bien ubicada."
"https://lh3.googleusercontent.com/a-/ALV-UjVY5aB3hmi4lzw049CoubCN_pOH2EuIJQhP2d_hs6eyEd5pF73VRA=w36-h36-p-rp-mo-ba6-br100","Andres Daza","Hace un año","Estación moderna de metro"
"https://lh3.googleusercontent.com/a-/ALV-UjVssXI-cC-vUT0zxc3KYgARFo3AEAGiKR13SdyATR6Y0hduKn8j=w36-h36-p-rp-mo-ba3-br100","Karen Arancibia Roca","Hace 7 años","Me gusta."
"https://lh3.googleusercontent.com/a/ACg8ocKcywVyIv6TeeZX2HeVokpdwQxE5hoFSkl9KIzLgH4pcmO10Q=w36-h36-p-rp-mo-ba3-br100","Daniel Romero","Hace 7 años","Suele tardar poco entre tren y tren"
"https://lh3.googleusercontent.com/a-/ALV-UjUIpnqUf55M8T3xDjIBDGsgKZ3BUr-O18ht8mool9J6ZDa91bIb7Q=w36-h36-p-rp-mo-ba4-br100","Enrique Martínez Alonso","Hace 7 años","Hay un Ahorramas cerca"
"https://lh3.googleusercontent.com/a/ACg8ocJSYy6ewPAEsRw24FKSizkFCT9OkvSDyCB53NW8eN_W94NH1w=w36-h36-p-rp-mo-br100","Zhen Zhu","Hace 7 años","Los encierros y corridas de toros se celebran cada año en la última semana de agosto."
"https://lh3.googleusercontent.com/a/ACg8ocJM-4WRfPNoheb0R4i1rhLvHg7Qr9iUmsFj9WzrlPk8RXs4Iw=w36-h36-p-rp-mo-br100","Nig Ghidi","hace 3 días",""
"https://lh3.googleusercontent.com/a-/ALV-UjWB_zONgWBl--fACPXqkVlgJfDsBc0O2AvU7WIh80E3zpCdapvI=w36-h36-p-rp-mo-br100","Javier Cañamero Alvarado","Hace 8 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjXQ-y3vgrfZKNrf-PZA2Pk5LX7FZruUd4xm8Brgvr-upG09HeWXIg=w36-h36-p-rp-mo-ba3-br100","Mirka Binova","Hace 11 meses",""
"https://lh3.googleusercontent.com/a-/ALV-UjVI4z8GPEf_x9YrG3jWnQYH82a5NRL4UMpVPJmy3CvurjWLkC7cKg=w36-h36-p-rp-mo-ba5-br100","Daniel Jose Medin Malde","Hace un año",""
