"URL","Usuario","Fecha","Reseña"
"https://lh3.googleusercontent.com/a-/ALV-UjUJJU_3Anus01xxuIriLrNpP2_fzGBOAGLfM2zci-mHf55z_m8Y=w36-h36-p-rp-mo-ba5-br100","Miguel","Hace 7 años","Se puede aparcar cerca sin peligro ni a multas ni a vandalismo, es una buena zona. Si quieres ir a Madrid, se puede coger también el autobús de la línea 522 (se coge en una parada al lado) y te deja en Principe Pío."
"https://lh3.googleusercontent.com/a-/ALV-UjUCf-eJNtDF6hNMF6iBz0qUWjklXk44HOJMICMMHhFWHP6s7q6BCQ=w36-h36-p-rp-mo-ba7-br100","Gerardo Enrique Dominguez","Hace 2 años","Sólo he estado en la puerta. Se ve muy bien"
"https://lh3.googleusercontent.com/a-/ALV-UjWkdQsRSEef0e4pRZE2a7A3IXV6sP2rzMupJQmodWX10ccKg-o=w36-h36-p-rp-mo-ba5-br100","Ros Adra","Hace 11 meses","Amplio y sobretodo muy buenos profesionales"
"https://lh3.googleusercontent.com/a-/ALV-UjUTpDTS_Y8nWYDAiTwMKGwNd-GORItq30uWJ4cPDpUtGSYvJhEA=w36-h36-p-rp-mo-ba5-br100","Luis Miguel Garrido","Hace 2 años","Bien komunikado kon metro sur, bastante amplitud, d lo k he visto"
"https://lh3.googleusercontent.com/a-/ALV-UjUxKEjajd6KbF4gcuZzvrxBe6NJ-U5wjmPFVIAC5nrx2DcMwMw=w36-h36-p-rp-mo-ba6-br100","Angela Pardo Galindo","Hace 7 años","La estación esta muy bien, a primera hora de la mañana siempre hay muchísima gente. El personal de la estacion no muy agradable."
"https://lh3.googleusercontent.com/a-/ALV-UjU5ThndS2mFoaCT_pGO4PJIIUzCz8WJnARiaezyTKQaV3IDwU4aew=w36-h36-p-rp-mo-br100","j CÁMARA (Ianus)","Hace 10 meses","Buen menú a buen precio"
"https://lh3.googleusercontent.com/a-/ALV-UjXBPACCIJGyOEVaH2SV2E8sw6AdVddLc841_5gj0MFe1CT5mPaf=w36-h36-p-rp-mo-ba5-br100","PABLO GARCIA","Hace 4 años","Amplia grande bonitos jardines de entrada y paseo. Gran universidad"
"https://lh3.googleusercontent.com/a-/ALV-UjXq5frTrtl0RRAtg0TmxmvLKLSjXGvFyLiSnyiAI-vIpRQdS8Qg=w36-h36-p-rp-mo-ba4-br100","Luis Bogran","Hace 7 años","Una parada normal frente a la universidad y al hospital. No tiene baños."
"https://lh3.googleusercontent.com/a/ACg8ocIMuynvL3yytbHc-6EiXHreTC7caKqTW-olkmvDYQxd9M25Aw=w36-h36-p-rp-mo-br100","Gregorio zamora reyes","Hace un año","Buenas instalaciones y buena atención."
"https://lh3.googleusercontent.com/a-/ALV-UjUMp6DrR_YTjPTkfvwLyCRvXdFjRgBEUtpuPMUKUWKjm1g7Ky8U=w36-h36-p-rp-mo-ba3-br100","manuel miron","Hace 4 años","Buen hospital grande y confortable"
"https://lh3.googleusercontent.com/a/ACg8ocL4Bm84e_G9HzDw8qvlHYS700I_QJ2_pyiY5HrYNGZgKfOFHg=w36-h36-p-rp-mo-ba5-br100","sergio","Hace 3 años","muy grande tiene de todo"
"https://lh3.googleusercontent.com/a-/ALV-UjVbbty4itT6XHhfkHKTnMR9vLrO1e7v1DCbL-ISca-t_HcAeBpNeA=w36-h36-p-rp-mo-ba6-br100","Oscar Luna","Hace un año","Excelente Universidad."
"https://lh3.googleusercontent.com/a/ACg8ocJIZrlgLDEVUPTGqpqkUGi-2TMJp1-vju61EJNz57Gqij-glw=w36-h36-p-rp-mo-ba4-br100","francisco diaz","Hace 11 meses","Buena universidad"
"https://lh3.googleusercontent.com/a-/ALV-UjWyYKKmg9Zu3QX1nz-jX7j94T5p7Sa01-ORs7CctbZ_zRaaCM6d1g=w36-h36-p-rp-mo-ba6-br100","Mario Barrientos","Hace 7 años","Bien ubicada. No tiene baños."
"https://lh3.googleusercontent.com/a/ACg8ocLuVmXTP91xau2Mtrr-UwNSrd3Y7JRitdk-j1U_XRqI1W1k1Q=w36-h36-p-rp-mo-br100","Hipólito Martínez Ojeda","Hace 2 años","Retrógrada"
"https://lh3.googleusercontent.com/a-/ALV-UjVLP_I_9oCKlmYpHlhsn9rqAyTWPf0xm7Fg7pw8n8YUK8ZMnjKQ=w36-h36-p-rp-mo-ba3-br100","Igor Delfino","Hace un año","Casa de estudio cómo otros"
"https://lh3.googleusercontent.com/a-/ALV-UjVuTPQghcECyEVOP2pLwNb2EoyWAEvR_yXXHOrrnsM5bYhotsU=w36-h36-p-rp-mo-br100","Administración Soapy Bears","Hace 7 años","Mi Universidad... excelente"
"https://lh3.googleusercontent.com/a/ACg8ocJ2NqK4yn4ZH0CszMFAtEkKBRR2BpNCtfp-hNhYGJMPAKhq7g=w36-h36-p-rp-mo-br100","jose cuervo","Hace 3 años","mi segundo hogar"
"https://lh3.googleusercontent.com/a-/ALV-UjU4-ug00sY36AGJV9Ge3jnfvso2Oz9UuQPy1vzhC7GKg7wX4A=w36-h36-p-rp-mo-ba5-br100","Borja Domínguez Moreno","Hace 3 años","Gestión nefasta"
"https://lh3.googleusercontent.com/a-/ALV-UjXOxHcmGm8cUM_P2xA5AVkoRac8KCe6kPyDnrMdWklAC8_QsGt3Kg=w36-h36-p-rp-mo-ba6-br100","JOSE LUIS GARCIA CORELLA","Hace 8 años","Tiene el.metrosur a la puerta"
"https://lh3.googleusercontent.com/a-/ALV-UjXna4YLhOPe9dOXR5zn50-4Nj8QSILOnugQCIkM137-YfBgzJ4=w36-h36-p-rp-mo-br100","Swan Swan","Hace 6 años","Le faltan aseos."
"https://lh3.googleusercontent.com/a-/ALV-UjXEdJNtDcc7r06bd5dDXhBAdRTmX4LUCAbYvPuhW2qfn_Kp1Ff4=w36-h36-p-rp-mo-ba4-br100","Ugoebenaja Chibuike jil Chidumuebi","Hace 7 meses","El hospital es insuperable."
"https://lh3.googleusercontent.com/a-/ALV-UjUAODlopVkuzPeeFFLon6DDEN3eFFUeggrIK08UEFsqz6WfYhj-=w36-h36-p-rp-mo-ba7-br100","Laura Hale","Hace 2 años","Ascensor. Accesible para sillas de ruedas y cochecitos. Gran victoria."
"https://lh3.googleusercontent.com/a-/ALV-UjWTvXVPcT9mX7LgY_wmTsUsmxsAWCQ9A6CLQA7uuarFq_apdBtz=w36-h36-p-rp-mo-ba3-br100","javier martin arroyo Martín Arroyo","Hace 2 años","De acuerdo"
"https://lh3.googleusercontent.com/a-/ALV-UjWfrGS6pG6FOQZwOJHGrmajOkRHcxXguOYZW1YQXvjw_ebiVr0r=w36-h36-p-rp-mo-ba5-br100","Abayomi","Hace un año","academia 5 estrellas"
"https://lh3.googleusercontent.com/a-/ALV-UjXE2e7H0VpHaHR13Cvfx9PoZFaoZWc_0ur_gL3P5qv2exGPfCvE=w36-h36-p-rp-mo-ba2-br100","Yolanda H TC","hace 2 días",""
"https://lh3.googleusercontent.com/a-/ALV-UjVoJyMbi9BXU0ZY5iLoC7eG5UAc8KC2ucgDuAepoh-1m4YdM8U=w36-h36-p-rp-mo-ba4-br100","Angel portillo sanchez","Hace un mes",""
